"claim_amount","age","kids_driven","homekids","years_on_job","income","parent","home_value","marriage_status","gender","education","occupation","travel_time","car_use","bluebook","total_insurable_value","car_type","red_car","old_claim","claim_frequency","revoked","mvr_points","car_age","claim_flag","urbanicity"
3751,40,0,0,11,59822,"No",171876,"Yes","F","High School","Blue Collar",51,"Commercial",18110,1,"Minivan","no",7769,3,"No",4,1,1,"Highly Urban/ Urban"
2702,48,0,0,12,144922,"No",0,"No","M","Masters","",31,"Commercial",6300,1,"Pickup","no",0,0,"Yes",0,20,1,"Highly Urban/ Urban"
4537,44,1,3,16,119998,"No",331683,"Yes","M","PhD","",34,"Commercial",5900,10,"Pickup","yes",0,0,"No",2,11,1,"Highly Urban/ Urban"
23910,42,0,1,12,98515,"Yes",289187,"No","F","Masters","Lawyer",22,"Private",15990,1,"SUV","no",4208,1,"No",4,17,1,"Highly Urban/ Urban"
60847,36,1,2,12,131090,"Yes",360638,"No","M","Bachelors","Blue Collar",29,"Commercial",32430,1,"Panel Truck","yes",6514,4,"No",9,9,1,"Highly Urban/ Urban"
6799,39,0,0,7,23551,"No",0,"No","M","High School","Clerical",39,"Commercial",9200,10,"Pickup","yes",6632,3,"No",4,1,1,"Highly Urban/ Urban"
3069,29,0,1,0,0,"Yes",0,"No","F","High School","Student",40,"Commercial",9370,10,"Sports Car","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
4373,58,0,0,8,77297,"No",280067,"No","M","Bachelors","Blue Collar",5,"Commercial",7300,4,"Pickup","no",3075,4,"No",5,1,1,"Highly Urban/ Urban"
26244,50,0,1,15,61138,"No",198569,"Yes","M","Masters","Lawyer",16,"Private",36330,1,"Minivan","no",0,0,"No",1,1,1,"Highly Urban/ Urban"
6471,46,0,0,6,77946,"No",225853,"Yes","M","High School","Blue Collar",34,"Commercial",17840,3,"Van","yes",4002,1,"No",1,1,1,"Highly Urban/ Urban"
830,49,0,0,12,26217,"No",0,"No","M","Masters","Lawyer",15,"Private",12510,6,"Minivan","yes",6281,2,"No",1,16,1,"Highly Urban/ Urban"
4907,40,1,1,12,159889,"No",412774,"Yes","F","PhD","Doctor",10,"Private",24870,4,"Sports Car","no",7343,4,"No",3,13,1,"Highly Urban/ Urban"
5165,35,0,0,9,55578,"No",173187,"Yes","F","High School","Blue Collar",47,"Commercial",22230,5,"Minivan","no",0,0,"No",4,5,1,"Highly Urban/ Urban"
6872,37,0,0,10,55076,"No",245993,"Yes","M","High School","Clerical",23,"Private",16400,4,"Van","no",0,0,"No",1,1,1,"Highly Urban/ Urban"
4950,53,0,0,11,168419,"No",0,"No","M","PhD","Lawyer",17,"Private",15340,6,"Minivan","no",0,0,"No",0,15,1,"Highly Urban/ Urban"
3542,46,1,0,13,83790,"No",266852,"Yes","M","Bachelors","Manager",53,"Private",16450,6,"SUV","no",5105,3,"No",3,10,1,"Highly Urban/ Urban"
6425,58,2,2,16,46187,"No",201756,"Yes","F","<High School","Blue Collar",27,"Private",4090,4,"SUV","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
1896,42,1,1,10,61365,"No",152143,"Yes","F","Bachelors","Professional",36,"Private",14830,10,"SUV","no",0,0,"No",0,13,1,"Highly Urban/ Urban"
3009,57,0,0,9,26222,"No",165896,"Yes","M","<High School","Clerical",73,"Commercial",23720,11,"Panel Truck","yes",4006,1,"No",0,1,1,"Highly Urban/ Urban"
676,56,0,0,14,22881,"No",174663,"Yes","M","High School","Blue Collar",19,"Commercial",7100,1,"Pickup","yes",995,3,"No",3,1,1,"Highly Urban/ Urban"
980,29,0,1,10,17984,"Yes",0,"No","M","High School","Clerical",35,"Private",13680,7,"Minivan","yes",4814,3,"No",5,1,1,"Highly Urban/ Urban"
3421,40,0,2,14,50401,"Yes",149910,"No","F","High School","Clerical",5,"Private",1500,6,"SUV","no",0,0,"No",3,7,1,"Highly Urban/ Urban"
1639,41,1,2,13,111014,"Yes",298205,"No","F","Masters","Lawyer",35,"Private",1500,6,"SUV","no",20972,2,"Yes",6,17,1,"Highly Urban/ Urban"
755,48,0,0,13,54028,"No",193941,"Yes","F","Bachelors","Home Maker",46,"Private",6450,1,"SUV","no",2755,2,"No",0,7,1,"Highly Urban/ Urban"
1550,47,0,0,0,0,"No",0,"No","F","<High School","Student",26,"Private",6200,6,"Sports Car","no",0,0,"No",4,1,1,"Highly Urban/ Urban"
6050,50,0,0,11,33575,"No",175923,"Yes","M","High School","Blue Collar",44,"Commercial",12470,1,"Minivan","no",3707,1,"Yes",0,7,1,"Highly Urban/ Urban"
1213,52,0,0,11,38806,"No",202431,"Yes","M","High School","Clerical",69,"Commercial",10580,1,"Pickup","yes",1552,2,"No",3,10,1,"Highly Urban/ Urban"
5428,30,0,5,0,0,"No",0,"Yes","M","High School","Student",6,"Commercial",16810,1,"Van","no",1975,3,"No",8,1,1,"Highly Urban/ Urban"
2851,21,0,1,0,0,"Yes",0,"No","F","High School","Student",14,"Commercial",9560,4,"Minivan","yes",7225,3,"No",3,1,1,"Highly Rural/ Rural"
2389,53,0,0,13,40383,"No",203659,"No","M","Masters","Lawyer",27,"Private",10490,1,"Pickup","no",8424,1,"No",5,11,1,"Highly Urban/ Urban"
2772,31,0,1,14,86794,"Yes",0,"No","F","Bachelors","Blue Collar",55,"Commercial",19910,4,"SUV","no",4156,1,"Yes",2,8,1,"Highly Urban/ Urban"
3930,45,0,2,12,28453,"No",126662,"Yes","M","High School","Clerical",30,"Private",13730,11,"Minivan","yes",1150,2,"No",5,1,1,"Highly Urban/ Urban"
5013,42,0,0,7,155570,"No",0,"No","F","PhD","Doctor",39,"Private",16390,6,"SUV","no",4601,3,"No",0,13,1,"Highly Urban/ Urban"
6519,31,0,1,13,106614,"No",316309,"Yes","F","High School","Blue Collar",21,"Commercial",15260,7,"Minivan","no",5318,3,"Yes",2,1,1,"Highly Urban/ Urban"
6835,55,0,0,10,40683,"No",163194,"Yes","F","High School","Blue Collar",32,"Commercial",5570,13,"Sports Car","no",0,0,"No",3,9,1,"Highly Urban/ Urban"
5863,51,0,1,14,23766,"No",173701,"Yes","M","<High School","Clerical",43,"Commercial",8980,7,"Pickup","yes",0,0,"No",0,6,1,"Highly Urban/ Urban"
4904,57,0,0,15,44108,"No",0,"No","F","High School","Student",14,"Private",18530,10,"SUV","no",2056,2,"No",0,1,1,"Highly Urban/ Urban"
2901,46,0,0,13,147091,"No",0,"No","F","PhD","",57,"Commercial",30690,4,"Pickup","no",35095,3,"Yes",0,19,1,"Highly Urban/ Urban"
3225,41,0,0,11,23250,"No",158854,"Yes","F","<High School","Blue Collar",23,"Private",14020,6,"Sports Car","no",0,0,"No",0,1,1,"Highly Rural/ Rural"
1305,47,0,0,0,0,"No",0,"No","M","<High School","Student",25,"Private",6200,9,"Pickup","no",25973,1,"Yes",0,5,1,"Highly Urban/ Urban"
4435,61,0,0,14,76875,"No",0,"No","F","Masters","Lawyer",39,"Private",17740,10,"Sports Car","no",6587,3,"No",8,1,1,"Highly Urban/ Urban"
5812,45,1,2,10,108151,"Yes",0,"No","F","Bachelors","Manager",50,"Private",12320,11,"Minivan","no",4746,2,"No",0,1,1,"Highly Urban/ Urban"
3561,51,0,1,18,30531,"No",122736,"Yes","F","High School","Blue Collar",48,"Commercial",15470,1,"SUV","no",4874,3,"No",5,1,1,"Highly Urban/ Urban"
2344,47,0,0,7,21517,"No",130812,"Yes","M","High School","Clerical",12,"Commercial",8350,10,"Pickup","no",7143,2,"No",7,1,1,"Highly Urban/ Urban"
4430,47,0,0,13,45431,"No",192184,"Yes","M","<High School","Blue Collar",45,"Commercial",16780,4,"Van","no",3809,2,"No",5,1,1,"Highly Urban/ Urban"
7028,47,0,0,5,48058,"No",148046,"Yes","M","Masters","Lawyer",56,"Private",19030,6,"Van","no",0,0,"No",0,18,1,"Highly Urban/ Urban"
4155,47,0,0,10,116767,"No",275218,"Yes","F","Bachelors","Manager",67,"Private",34610,1,"Minivan","no",0,0,"No",1,8,1,"Highly Urban/ Urban"
744,35,0,2,11,55637,"Yes",0,"No","F","High School","Blue Collar",38,"Commercial",22780,1,"Sports Car","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
5548,51,0,0,12,67452,"No",0,"No","F","High School","Blue Collar",58,"Commercial",21600,3,"Sports Car","no",4075,3,"No",4,5,1,"Highly Urban/ Urban"
1618,51,0,0,0,0,"No",0,"No","F","High School","Home Maker",5,"Private",16760,6,"SUV","no",0,0,"No",1,4,1,"Highly Urban/ Urban"
1781,58,2,3,10,125791,"No",371188,"Yes","F","Masters","Lawyer",45,"Private",14680,9,"SUV","no",8386,2,"No",1,18,1,"Highly Urban/ Urban"
709,38,0,0,0,0,"No",0,"Yes","F","Bachelors","Student",29,"Commercial",5300,1,"Sports Car","no",8080,1,"Yes",5,11,1,"Highly Urban/ Urban"
3556,45,0,2,13,14604,"Yes",114676,"No","F","<High School","Clerical",52,"Private",7460,16,"SUV","no",9543,3,"No",9,1,1,"Highly Urban/ Urban"
5349,44,1,3,13,216412,"No",495325,"Yes","M","PhD","",40,"Commercial",28770,1,"Panel Truck","no",1312,3,"No",0,18,1,"Highly Urban/ Urban"
4376,32,0,1,9,89286,"Yes",0,"No","F","High School","Blue Collar",37,"Commercial",4700,6,"Sports Car","no",0,0,"Yes",1,9,1,"Highly Urban/ Urban"
1710,48,0,0,0,0,"No",0,"Yes","M","High School","Student",30,"Commercial",10940,1,"Pickup","yes",0,0,"No",0,12,1,"Highly Rural/ Rural"
4566,60,0,3,17,6104,"No",0,"Yes","F","Bachelors","Student",31,"Commercial",8540,1,"SUV","no",0,0,"No",0,7,1,"Highly Rural/ Rural"
865,44,1,1,11,27052,"Yes",0,"No","F","High School","Clerical",15,"Private",8610,6,"Sports Car","no",4321,3,"No",8,3,1,"Highly Urban/ Urban"
1942,43,0,0,11,40791,"No",197873,"Yes","M","High School","Clerical",7,"Commercial",9480,4,"Pickup","yes",3507,2,"No",1,1,1,"Highly Urban/ Urban"
8000,46,0,0,7,82149,"No",0,"No","M","Bachelors","Blue Collar",19,"Commercial",19980,7,"Van","yes",8054,2,"No",0,10,1,"Highly Urban/ Urban"
4538,33,0,2,10,93258,"No",291200,"Yes","M","Bachelors","Professional",66,"Commercial",20120,9,"Van","no",5480,4,"No",1,7,1,"Highly Urban/ Urban"
3896,43,0,0,6,86530,"No",0,"No","F","Bachelors","Blue Collar",54,"Commercial",15490,6,"Sports Car","no",2441,2,"No",0,13,1,"Highly Urban/ Urban"
4046,54,0,0,0,0,"No",0,"No","F","High School","Student",38,"Commercial",7180,6,"Sports Car","no",19036,2,"Yes",4,5,1,"Highly Rural/ Rural"
5913,35,0,1,12,8701,"No",80364,"Yes","M","Masters","Professional",28,"Private",6050,10,"Pickup","yes",23176,1,"No",6,17,1,"Highly Urban/ Urban"
5089,56,0,0,13,33193,"No",149500,"Yes","M","High School","Blue Collar",40,"Commercial",11480,4,"Pickup","no",4196,2,"No",1,1,1,"Highly Urban/ Urban"
5871,49,0,0,8,39490,"No",175057,"No","F","High School","Professional",61,"Private",5450,1,"SUV","no",0,0,"No",0,1,1,"Highly Rural/ Rural"
1361,50,0,0,11,68517,"No",0,"No","M","Masters","",52,"Commercial",26290,6,"Panel Truck","yes",0,0,"No",0,12,1,"Highly Urban/ Urban"
16652,35,0,0,9,26048,"No",0,"No","M","High School","Clerical",42,"Commercial",28370,4,"Panel Truck","yes",0,0,"No",3,1,1,"Highly Urban/ Urban"
1050,35,0,1,6,17972,"No",109056,"Yes","M","<High School","Clerical",35,"Private",14050,7,"Minivan","yes",6890,3,"No",4,1,1,"Highly Urban/ Urban"
27521,50,0,0,7,50899,"No",0,"No","F","High School","Blue Collar",55,"Commercial",11590,10,"SUV","no",0,0,"No",3,1,1,"Highly Urban/ Urban"
8446,53,0,0,12,46979,"No",212163,"No","M","High School","Blue Collar",24,"Commercial",4580,10,"Minivan","yes",5011,2,"No",1,9,1,"Highly Urban/ Urban"
1804,38,0,2,8,47366,"Yes",0,"No","F","High School","Blue Collar",66,"Commercial",6240,1,"SUV","no",0,0,"No",1,6,1,"Highly Urban/ Urban"
2986,53,0,0,0,0,"No",74945,"Yes","F","High School","Home Maker",56,"Private",1500,4,"SUV","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
5791,45,0,1,10,102765,"Yes",0,"No","F","Masters","Lawyer",43,"Private",18150,1,"Minivan","no",5796,2,"No",0,17,1,"Highly Urban/ Urban"
6022,45,0,0,9,61710,"No",255337,"Yes","M","Bachelors","Professional",34,"Commercial",9040,6,"Pickup","yes",0,0,"No",0,11,1,"Highly Urban/ Urban"
9059,28,0,1,7,21970,"Yes",0,"No","M","<High School","Blue Collar",60,"Private",7950,10,"Pickup","no",2004,3,"No",3,6,1,"Highly Urban/ Urban"
3591,54,0,0,12,64423,"No",216645,"No","M","PhD","Doctor",20,"Private",17350,1,"Van","yes",0,0,"No",0,16,1,"Highly Urban/ Urban"
13720,47,0,0,0,0,"No",84486,"No","F","Bachelors","Home Maker",32,"Private",8140,10,"Sports Car","no",41175,2,"Yes",3,1,1,"Highly Urban/ Urban"
2667,47,0,0,10,119454,"No",0,"No","F","Masters","",23,"Commercial",27530,1,"Pickup","no",0,0,"Yes",0,14,1,"Highly Urban/ Urban"
2219,41,0,2,16,35636,"No",150462,"Yes","F","High School","Clerical",42,"Private",15120,6,"Sports Car","no",5358,1,"No",7,1,1,"Highly Urban/ Urban"
20264,27,0,0,10,25564,"No",0,"No","F","<High School","Blue Collar",26,"Private",9070,6,"SUV","no",0,0,"No",2,1,1,"Highly Urban/ Urban"
1745,52,0,0,13,18426,"No",137473,"No","M","<High School","Clerical",14,"Private",8540,6,"Pickup","no",3653,1,"No",2,1,1,"Highly Urban/ Urban"
6639,46,0,0,12,28996,"No",137891,"No","F","High School","Clerical",60,"Private",9200,4,"Minivan","no",0,0,"No",1,9,1,"Highly Urban/ Urban"
5984,36,0,3,19,34658,"No",191264,"Yes","F","High School","Blue Collar",25,"Commercial",8290,6,"SUV","no",30192,1,"Yes",7,1,1,"Highly Urban/ Urban"
1907,57,0,2,0,0,"Yes",0,"No","F","Bachelors","Home Maker",38,"Private",7200,1,"SUV","no",0,0,"No",1,8,1,"Highly Urban/ Urban"
4259,31,0,1,12,33782,"Yes",0,"No","F","High School","Clerical",17,"Private",4600,6,"Sports Car","no",0,0,"No",0,5,1,"Highly Urban/ Urban"
2288,38,0,0,10,44809,"No",0,"No","F","<High School","Blue Collar",26,"Private",9780,6,"SUV","no",0,0,"No",0,8,1,"Highly Urban/ Urban"
4018,23,0,3,12,14307,"No",119409,"Yes","M","Bachelors","Clerical",49,"Private",2930,3,"Minivan","no",0,0,"No",4,1,1,"Highly Urban/ Urban"
17367,20,0,0,10,38681,"No",0,"No","F","Bachelors","Professional",64,"Private",17010,9,"SUV","yes",30646,1,"Yes",10,10,1,"Highly Urban/ Urban"
4746,32,0,1,9,42018,"No",124856,"Yes","F","Bachelors","Professional",12,"Private",18600,8,"SUV","no",0,0,"No",4,8,1,"Highly Urban/ Urban"
4326,35,0,2,11,47643,"No",150050,"Yes","F","High School","Clerical",34,"Private",5000,6,"SUV","no",7165,2,"No",0,1,1,"Highly Urban/ Urban"
6346,41,0,0,11,96813,"No",279879,"Yes","M","Bachelors","Professional",14,"Commercial",24300,1,"Panel Truck","yes",10764,2,"No",3,7,1,"Highly Urban/ Urban"
2908,41,1,2,14,290846,"No",682634,"Yes","F","Masters","Manager",41,"Commercial",43280,6,"Panel Truck","no",4422,2,"No",0,18,1,"Highly Urban/ Urban"
6389,44,0,0,12,40711,"No",128970,"Yes","M","Bachelors","Clerical",33,"Private",12250,6,"Minivan","yes",0,0,"No",0,8,1,"Highly Urban/ Urban"
3615,31,0,1,12,31476,"Yes",121092,"No","F","<High School","Clerical",45,"Private",7750,10,"SUV","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
5301,34,0,4,13,54488,"No",216444,"Yes","F","High School","Blue Collar",34,"Commercial",13360,1,"SUV","no",4470,4,"No",0,1,1,"Highly Urban/ Urban"
3595,53,0,0,14,49636,"No",158951,"Yes","M","High School","Blue Collar",23,"Commercial",8670,10,"Minivan","yes",0,0,"No",0,1,1,"Highly Urban/ Urban"
3116,36,1,2,11,43680,"No",164455,"Yes","F","High School","Blue Collar",17,"Commercial",10220,1,"SUV","no",6121,2,"No",0,6,1,"Highly Urban/ Urban"
3611,48,0,0,0,0,"No",127576,"Yes","F","High School","Home Maker",30,"Private",6300,4,"SUV","no",0,0,"No",0,9,1,"Highly Urban/ Urban"
5558,40,0,2,15,74402,"No",247416,"Yes","M","High School","Blue Collar",43,"Commercial",8940,1,"Pickup","no",2712,2,"No",2,7,1,"Highly Urban/ Urban"
5238,22,0,2,13,11047,"Yes",0,"No","F","<High School","Clerical",47,"Private",18770,1,"SUV","no",6996,1,"No",0,8,1,"Highly Urban/ Urban"
1929,37,0,1,11,73941,"Yes",265035,"No","F","Bachelors","Manager",6,"Private",5200,10,"Sports Car","no",7372,3,"No",4,10,1,"Highly Urban/ Urban"
3312,39,0,0,0,0,"No",0,"No","F","Bachelors","Home Maker",41,"Commercial",10070,4,"SUV","no",3855,2,"No",6,14,1,"Highly Urban/ Urban"
4348,39,1,1,12,39643,"No",218195,"Yes","M","Bachelors","Clerical",38,"Private",22810,6,"Minivan","no",6656,2,"No",0,11,1,"Highly Urban/ Urban"
3931,39,1,2,11,43971,"No",186086,"Yes","F","High School","Blue Collar",52,"Private",16540,1,"Minivan","no",0,0,"No",1,1,1,"Highly Urban/ Urban"
3397,25,0,2,14,18159,"No",87400,"Yes","M","High School","Clerical",55,"Private",15360,15,"Minivan","yes",5117,2,"No",7,1,1,"Highly Urban/ Urban"
7481,47,0,0,11,28163,"No",126125,"No","F","<High School","Clerical",22,"Private",4320,6,"Sports Car","no",17368,2,"Yes",0,5,1,"Highly Urban/ Urban"
3667,55,0,0,13,56227,"No",211232,"Yes","F","High School","Blue Collar",40,"Commercial",7000,8,"SUV","no",6552,1,"No",7,1,1,"Highly Urban/ Urban"
8615,41,1,2,10,119354,"No",309520,"Yes","M","Masters","",34,"Commercial",5600,7,"Pickup","yes",38312,2,"Yes",4,18,1,"Highly Urban/ Urban"
8195,40,0,0,8,20753,"No",165464,"No","F","High School","Clerical",65,"Private",8570,1,"Sports Car","no",3068,3,"No",4,9,1,"Highly Urban/ Urban"
3808,19,0,0,6,5336,"No",0,"No","F","High School","Clerical",26,"Private",11650,6,"Sports Car","yes",1845,2,"No",7,1,1,"Highly Urban/ Urban"
4090,39,0,0,8,52589,"No",0,"No","F","PhD","",55,"Commercial",25580,16,"Pickup","no",4823,4,"No",6,18,1,"Highly Urban/ Urban"
1381,54,0,0,10,122773,"No",0,"No","M","Bachelors","Professional",44,"Commercial",7590,1,"Pickup","yes",5517,4,"No",3,7,1,"Highly Urban/ Urban"
10958,41,1,2,13,65885,"Yes",0,"No","F","High School","Blue Collar",51,"Commercial",12190,1,"SUV","no",0,0,"Yes",4,8,1,"Highly Urban/ Urban"
2007,57,0,0,8,38253,"No",208139,"No","F","High School","Manager",37,"Private",9690,1,"SUV","no",4588,1,"No",6,1,1,"Highly Urban/ Urban"
2487,37,2,2,10,107937,"Yes",297539,"No","F","Masters","Lawyer",35,"Private",19130,3,"SUV","no",5730,3,"No",1,12,1,"Highly Urban/ Urban"
4802,49,0,0,11,39220,"No",201872,"No","F","<High School","Blue Collar",34,"Commercial",16430,10,"SUV","no",5161,1,"No",11,7,1,"Highly Urban/ Urban"
12024,47,0,0,14,66524,"No",0,"No","M","Bachelors","Professional",56,"Private",12850,3,"Minivan","yes",0,0,"No",0,12,1,"Highly Urban/ Urban"
6539,50,0,0,12,45215,"No",0,"No","F","High School","Blue Collar",33,"Commercial",26460,6,"Minivan","no",0,0,"No",4,13,1,"Highly Urban/ Urban"
5212,53,0,0,11,30319,"No",175890,"No","F","High School","Professional",8,"Private",6800,6,"SUV","no",0,0,"No",2,1,1,"Highly Urban/ Urban"
1869,49,0,0,0,0,"No",87080,"Yes","M","High School","Student",69,"Commercial",6400,1,"Pickup","yes",5032,3,"No",7,1,1,"Highly Urban/ Urban"
731,51,0,0,11,38668,"No",0,"No","M","Bachelors","Clerical",49,"Private",1500,6,"Minivan","yes",31344,3,"Yes",2,7,1,"Highly Rural/ Rural"
7058,57,2,3,14,106140,"Yes",347576,"No","F","Masters","Lawyer",39,"Private",7200,4,"SUV","no",0,0,"Yes",4,15,1,"Highly Urban/ Urban"
4042,44,0,0,13,69236,"No",266489,"Yes","F","High School","Blue Collar",38,"Private",5800,1,"Sports Car","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
5441,39,0,3,15,12854,"Yes",0,"No","F","<High School","Student",25,"Commercial",12800,11,"SUV","no",2452,1,"No",3,8,1,"Highly Rural/ Rural"
6415,40,0,0,0,0,"No",0,"No","F","Bachelors","Home Maker",31,"Private",7470,15,"SUV","no",9603,2,"No",3,13,1,"Highly Urban/ Urban"
8351,35,0,0,7,64379,"No",0,"No","M","Bachelors","Blue Collar",88,"Commercial",15030,1,"Minivan","yes",0,0,"No",0,12,1,"Highly Rural/ Rural"
4090,32,0,3,11,62615,"No",184803,"Yes","M","Masters","",18,"Commercial",24660,1,"Panel Truck","no",2130,2,"No",4,14,1,"Highly Urban/ Urban"
1221,45,0,0,0,0,"No",70067,"No","F","Bachelors","Home Maker",40,"Private",6000,1,"SUV","no",3373,3,"No",1,11,1,"Highly Urban/ Urban"
3419,33,0,2,14,82407,"Yes",0,"No","M","High School","Blue Collar",51,"Commercial",4600,1,"Pickup","no",1794,2,"No",0,6,1,"Highly Urban/ Urban"
3548,54,1,1,7,64155,"No",221443,"Yes","F","Bachelors","Professional",34,"Private",13320,10,"SUV","no",7884,5,"No",1,17,1,"Highly Urban/ Urban"
3350,42,0,0,8,52292,"No",172461,"Yes","M","High School","Blue Collar",38,"Commercial",22960,6,"Panel Truck","yes",6597,2,"No",3,1,1,"Highly Urban/ Urban"
31532,31,0,4,14,48317,"No",133939,"Yes","F","High School","Clerical",41,"Private",26130,7,"SUV","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
3393,45,2,2,16,101470,"No",321990,"Yes","F","Bachelors","Blue Collar",25,"Commercial",11840,3,"SUV","no",0,0,"Yes",3,11,1,"Highly Urban/ Urban"
1791,32,0,4,0,0,"No",60950,"Yes","M","<High School","Student",36,"Commercial",9150,10,"Pickup","yes",0,0,"No",4,1,1,"Highly Urban/ Urban"
2827,53,0,0,12,180034,"No",0,"No","F","PhD","",27,"Commercial",32950,6,"Pickup","no",3488,2,"No",3,15,1,"Highly Urban/ Urban"
2763,37,0,0,13,78341,"No",0,"No","M","Bachelors","Professional",47,"Commercial",10890,4,"Pickup","yes",3857,4,"No",2,11,1,"Highly Urban/ Urban"
6162,64,0,0,14,65398,"No",231176,"Yes","F","Masters","Lawyer",53,"Private",13810,11,"Sports Car","no",9658,1,"No",0,15,1,"Highly Urban/ Urban"
7531,41,0,0,3,85545,"No",0,"No","F","Masters","Lawyer",36,"Private",6000,1,"Sports Car","no",26003,2,"Yes",4,21,1,"Highly Urban/ Urban"
4892,51,0,0,15,57782,"No",187295,"Yes","F","High School","Blue Collar",26,"Commercial",12380,6,"Pickup","no",0,0,"No",1,6,1,"Highly Urban/ Urban"
7563,25,0,5,14,59896,"No",224977,"Yes","F","Bachelors","Clerical",30,"Private",11780,1,"SUV","no",30213,2,"Yes",4,7,1,"Highly Urban/ Urban"
2188,37,0,0,0,0,"No",80900,"Yes","F","High School","Student",40,"Commercial",5200,1,"Sports Car","no",6064,1,"No",0,8,1,"Highly Urban/ Urban"
4435,56,0,0,13,231004,"No",553221,"Yes","M","PhD","Professional",22,"Commercial",30200,1,"Panel Truck","no",7092,2,"No",0,17,1,"Highly Urban/ Urban"
7008,48,0,0,0,0,"No",0,"Yes","F","High School","Student",47,"Commercial",7380,17,"SUV","no",4969,1,"No",5,10,1,"Highly Urban/ Urban"
4804,45,2,4,16,65801,"Yes",0,"No","F","High School","Blue Collar",14,"Commercial",16070,1,"SUV","no",7056,1,"No",3,1,1,"Highly Urban/ Urban"
4876,46,0,0,7,37192,"No",139612,"Yes","M","High School","Professional",24,"Commercial",6100,6,"Pickup","no",0,0,"No",4,1,1,"Highly Urban/ Urban"
3134,55,0,0,13,70839,"No",0,"No","M","Bachelors","Professional",8,"Commercial",24120,1,"Panel Truck","yes",0,0,"No",1,11,1,"Highly Urban/ Urban"
3172,58,0,1,0,0,"Yes",0,"No","M","High School","Student",51,"Private",13140,1,"Minivan","yes",5696,4,"No",9,1,1,"Highly Urban/ Urban"
15019,52,0,0,11,41367,"No",198177,"Yes","M","High School","Blue Collar",7,"Commercial",10840,1,"Pickup","yes",0,0,"No",2,8,1,"Highly Urban/ Urban"
6059,47,0,0,14,19527,"No",134741,"No","F","High School","Blue Collar",50,"Commercial",8150,1,"SUV","no",23275,1,"Yes",2,1,1,"Highly Urban/ Urban"
1519,38,0,1,9,19122,"Yes",0,"No","M","High School","Professional",40,"Commercial",5300,10,"Pickup","yes",0,0,"Yes",0,1,1,"Highly Urban/ Urban"
1911,49,0,0,0,0,"No",0,"No","F","Bachelors","Student",16,"Commercial",8820,1,"Pickup","no",29572,3,"Yes",2,9,1,"Highly Urban/ Urban"
7692,46,0,0,8,30111,"No",164877,"No","M","<High School","Blue Collar",28,"Private",3910,4,"Minivan","yes",0,0,"No",1,1,1,"Highly Urban/ Urban"
4638,48,1,0,13,14522,"No",109990,"Yes","M","<High School","Clerical",29,"Private",14940,6,"Minivan","no",7310,3,"No",8,9,1,"Highly Rural/ Rural"
1756,33,0,1,9,26177,"Yes",113050,"No","M","High School","Blue Collar",33,"Commercial",6780,10,"Pickup","no",3469,3,"No",5,7,1,"Highly Urban/ Urban"
3128,42,0,1,11,44955,"No",161808,"Yes","M","Bachelors","Professional",30,"Private",18790,13,"Minivan","yes",0,0,"No",2,7,1,"Highly Urban/ Urban"
